REGISTRO,ANNO,NUMERO
PG,2023,66941
PG,2023,81914
PG,2023,81288
PG,2023,108619
PG,2023,110104
PG,2023,64190
PG,2023,84420
PG,2023,101291
PG,2023,58129
PG,2023,78236
PG,2023,104096
PG,2023,75862
PG,2023,101306
PG,2023,3844
PG,2023,48792
PG,2023,42974
PG,2023,105003
PG,2023,103182
PG,2023,58851
PG,2023,103474
PG,2023,65482
PG,2023,83001
PG,2023,85705
PG,2023,66377
PG,2023,84713
PG,2023,70460
PG,2023,73850
PG,2023,59621
PG,2023,48993
PG,2023,79632
PG,2023,66415
PG,2023,87336
PG,2023,58119
PG,2023,91794
PG,2023,52923
PG,2023,68821
PG,2023,70425
PG,2023,85301
PG,2023,52468
PG,2023,88786
PG,2023,45328
PG,2023,54021
PG,2023,57891
PG,2023,105561
PG,2023,101290
PG,2023,74197
PG,2023,84966
PG,2023,85950
PG,2023,74128
PG,2023,74412
PG,2023,78133
PG,2023,30566
PG,2023,109344
PG,2023,62966
PG,2023,64441
PG,2023,104300
PG,2023,101740
PG,2023,47186
PG,2023,65685
PG,2023,30537
PG,2023,103930
PG,2023,90057
PG,2023,57152
PG,2023,101497
PG,2023,101236
PG,2023,57612
PG,2023,57359
PG,2023,66671
PG,2023,83113
PG,2023,51496
PG,2023,71110
PG,2023,105296
PG,2023,92751
PG,2023,75507
PG,2023,75746
PG,2023,72585
PG,2023,73141
PG,2023,63194
PG,2023,88240
PG,2023,54459
PG,2023,76789
PG,2023,103995
PG,2023,85593
PG,2023,71739
PG,2023,82669
PG,2023,106031
PG,2023,47795
PG,2023,53615
PG,2023,66895
PG,2023,82260
PG,2023,73238
PG,2023,81430
PG,2023,65938
PG,2023,54387
PG,2023,69425
PG,2023,102083
PG,2023,40646
PG,2023,86669
PG,2023,30712
PG,2023,87099
PG,2023,42784
PG,2023,79078
PG,2023,74235
PG,2023,58879
PG,2023,70162
PG,2023,73907
PG,2023,72637
PG,2023,82769
PG,2023,86561
PG,2023,55899
PG,2023,32431
PG,2023,71614
PG,2023,83670
PG,2023,67356
PG,2023,42969
PG,2023,88767
PG,2023,66848
PG,2023,90150
PG,2023,75149
PG,2023,90970
PG,2023,103176
PG,2023,57850
PG,2023,40377
PG,2023,84868
PG,2023,78919
PG,2023,73357
PG,2023,47661
PG,2023,75133
PG,2023,76211
PG,2023,103116
PG,2023,74720
PG,2023,102395
PG,2023,59735
PG,2023,54727
PG,2023,53935
PG,2023,102833
PG,2023,32611
PG,2023,80977
PG,2023,88168
PG,2023,80106
PG,2023,80519
PG,2023,77576
PG,2023,57462
PG,2023,45377
PG,2023,66901
PG,2023,52885
PG,2023,73682
PG,2023,56166
PG,2023,75920
PG,2023,73820
PG,2023,77199
PG,2023,93374
PG,2023,90521
PG,2023,57023
PG,2023,103525
PG,2023,51552
PG,2023,78397
PG,2023,77450
PG,2023,62652
PG,2023,72678
PG,2023,100530
PG,2023,45952
PG,2023,60385
PG,2023,108027
PG,2023,68770
PG,2023,101938
PG,2023,46885
PG,2023,61411
PG,2023,77896
PG,2023,61880
PG,2023,40874
PG,2023,80944
PG,2023,65316
PG,2023,58912
PG,2023,55133
PG,2023,73356
PG,2023,81199
PG,2023,61651
PG,2023,75338
PG,2023,68215
PG,2023,77821
PG,2023,107590
PG,2023,108140
PG,2023,46303
PG,2023,78452
PG,2023,108559
PG,2023,79726
PG,2023,55201
PG,2023,80223
PG,2023,70893
PG,2023,79953
PG,2023,103386
PG,2023,75450
PG,2023,67280
PG,2023,53050
PG,2023,59499
PG,2023,76845
PG,2023,106744
PG,2023,51776
PG,2023,103318
PG,2023,66193
PG,2023,71758
PG,2023,75369
PG,2023,73145
PG,2023,47687
PG,2023,72093
PG,2023,102764
PG,2023,47777
PG,2023,80404
PG,2023,56341
PG,2023,76188
PG,2023,40810
PG,2023,81565
PG,2023,55131
PG,2023,57567
PG,2023,90274
PG,2023,41881
PG,2023,58217
PG,2023,54175
PG,2023,103986
PG,2023,56142
PG,2023,105447
PG,2023,90309
PG,2023,87011
PG,2023,83416
PG,2023,86924
PG,2023,83478
PG,2023,73074
PG,2023,89534
PG,2023,73831
PG,2023,89600
PG,2023,44084
PG,2023,92638
PG,2023,71043
PG,2023,73572
PG,2023,73635
PG,2023,63077
PG,2023,100820
PG,2023,104406
PG,2023,78699
PG,2023,83023
PG,2023,53546
PG,2023,103297
PG,2023,58321
PG,2023,75951
PG,2023,88894
PG,2023,104091
PG,2023,69352
PG,2023,82966
PG,2023,40511
PG,2023,52894
PG,2023,76193
PG,2023,58769
PG,2023,79833
PG,2023,75615
PG,2023,89913
PG,2023,77330
PG,2023,64245
PG,2023,88291
PG,2023,66025
PG,2023,56668
PG,2023,78696
PG,2023,59063
PG,2023,62757
PG,2023,31419
PG,2023,72801
PG,2023,60529
PG,2023,90948
PG,2023,84671
PG,2023,108360
PG,2023,105196
PG,2023,66508
PG,2023,103306
PG,2023,58154
PG,2023,91519
PG,2023,108681
PG,2023,82493
PG,2023,107150
PG,2023,106877
PG,2023,46805
PG,2023,77300
PG,2023,41057
PG,2023,107776
PG,2023,75415
PG,2023,69671
PG,2023,73735
PG,2023,90728
PG,2023,101731
PG,2023,40278
PG,2023,108050
PG,2023,58918
PG,2023,57006
PG,2023,104455
PG,2023,75490
PG,2023,53630
PG,2023,58909
PG,2023,54472
PG,2023,81507
PG,2023,79776
PG,2023,76836
PG,2023,55850
PG,2023,102608
PG,2023,93523
PG,2023,60024
PG,2023,107373
PG,2023,106039
PG,2023,55457
PG,2023,91811
PG,2023,106587
PG,2023,61326
PG,2023,80439
PG,2023,103803
PG,2023,77787
PG,2023,66950
PG,2023,108187
PG,2023,57816
PG,2023,69185
PG,2023,80113
PG,2023,107388
PG,2023,48274
PG,2023,52846
PG,2023,73160
PG,2023,69937
PG,2023,101314
PG,2023,100500
PG,2023,82261
PG,2023,63244
PG,2023,101581
PG,2023,85813
PG,2023,107868
PG,2023,58599
PG,2023,76362
PG,2023,53827
PG,2023,67996
PG,2023,89838
PG,2023,80793
PG,2023,89272
PG,2023,92429
PG,2023,62145
PG,2023,88611
PG,2023,87006
PG,2023,85187
PG,2023,85763
PG,2023,63143
PG,2023,54483
PG,2023,53690
PG,2023,53955
PG,2023,91168
PG,2023,78234
PG,2023,66409
PG,2023,108984
PG,2023,108107
PG,2023,75253
PG,2023,71934
PG,2023,67419
PG,2023,57970
PG,2023,82659
PG,2023,67119
PG,2023,83469
PG,2023,110135
PG,2023,57450
PG,2023,100959
PG,2023,104445
PG,2023,63542
PG,2023,57192
PG,2023,75347
PG,2023,55567
PG,2023,75431
PG,2023,47396
PG,2023,62220
PG,2023,51255
PG,2023,52958
PG,2023,77016
PG,2023,66529
PG,2023,108452
PG,2023,84653
PG,2023,30933
PG,2023,83982
PG,2023,56393
PG,2023,102519
PG,2023,63171
PG,2023,89679
PG,2023,80589
PG,2023,57206
PG,2023,53104
PG,2023,87436
PG,2023,89504
PG,2023,73637
PG,2023,31689
PG,2023,88858
PG,2023,47513
PG,2023,110919
PG,2023,73338
PG,2023,63899
PG,2023,46843
PG,2023,80162
PG,2023,89725
PG,2023,76349
PG,2023,80680
PG,2023,32228
PG,2023,78770
PG,2023,66610
PG,2023,43637
PG,2023,108586
PG,2023,105177
PG,2023,48450
PG,2023,86053
PG,2023,62360
PG,2023,101853
PG,2023,70274
PG,2023,71088
PG,2023,72978
PG,2023,16727
PG,2023,75634
PG,2023,89625
PG,2023,50522
PG,2023,87126
PG,2023,36826
PG,2023,82542
PG,2023,67082
PG,2023,59113
PG,2023,59468
PG,2023,40891
PG,2023,60755
PG,2023,41951
PG,2023,60777
PG,2023,59060
PG,2023,88595
PG,2023,65130
PG,2023,74607
PG,2023,77865
PG,2023,80291
PG,2023,63698
PG,2023,75125
PG,2023,84294
PG,2023,103886
PG,2023,90906
PG,2023,80421
PG,2023,67580
PG,2023,89146
PG,2023,70675
PG,2023,87159
PG,2023,64464
PG,2023,70571
PG,2023,80197
PG,2023,60640
PG,2023,90166
PG,2023,64059
PG,2023,46457
PG,2023,63852
PG,2023,85468
PG,2023,84596
PG,2023,101765
PG,2023,65343
PG,2023,64607
PG,2023,53562
PG,2023,56531
PG,2023,77610
PG,2023,70165
PG,2023,69148
PG,2023,87985
PG,2022,64570
PG,2023,85329
PG,2023,43290
PG,2023,61830
PG,2023,53558
PG,2023,107621
PG,2023,86485
PG,2023,65037
PG,2023,86043
PG,2023,81184
PG,2023,88726
PG,2023,71597
PG,2023,61828
PG,2023,59422
PG,2023,46434
PG,2023,74858
PG,2023,85824
PG,2023,43457
PG,2023,49961
PG,2023,89193
PG,2023,81337
PG,2023,101391
PG,2023,84840
PG,2023,60101
PG,2023,64485
PG,2023,93455
PG,2023,69095
PG,2023,77552
PG,2023,80532
PG,2023,103695
PG,2023,83500
PG,2023,73972
PG,2023,46705
PG,2023,107115
PG,2023,54513
PG,2023,89163
PG,2023,108232
PG,2023,78011
PG,2023,92786
PG,2023,81852
PG,2023,56400
PG,2023,74767
PG,2023,72145
PG,2023,73484
PG,2023,62517
PG,2023,74627
PG,2023,63165
PG,2023,104296
PG,2023,70488
PG,2023,59133
PG,2023,107798
PG,2023,77098
PG,2023,69208
PG,2023,66743
PG,2023,82660
PG,2023,78897
PG,2023,58302
PG,2023,92255
PG,2023,32467
PG,2023,73732
PG,2023,51951
PG,2023,101147
PG,2023,75761
PG,2023,72750
PG,2023,73486
PG,2023,81819
PG,2023,67211
PG,2023,78076
PG,2023,50271
PG,2023,106737
PG,2023,92111
PG,2023,53979
PG,2023,58824
PG,2023,102297
PG,2023,64473
PG,2023,104684
PG,2023,60328
PG,2023,59967
PG,2023,58754
PG,2023,73101
PG,2023,67691
PG,2023,66187
PG,2023,90072
PG,2023,87020
PG,2023,70090
PG,2023,109987
PG,2023,69719
PG,2023,60923
PG,2023,59937
PG,2023,110115
PG,2023,66982
PG,2023,106840
PG,2023,75660
PG,2023,69741
PG,2023,69385
PG,2023,32283
PG,2023,53154
PG,2023,65330
PG,2023,69548
DELI,2023,299
PG,2023,61226
PG,2023,59780
PG,2023,67159
PG,2023,86164
PG,2023,60046
PG,2023,51103
PG,2023,79924
PG,2023,77341
PG,2023,102018
PG,2023,109028
PG,2023,60849
PG,2023,70873
PG,2023,44073
PG,2023,91372
PG,2023,87009
PG,2023,53769
PG,2023,53140
PG,2023,58219
PG,2023,44970
PG,2023,42324
PG,2023,53925
PG,2023,72487
PG,2023,51752
PG,2023,100477
PG,2023,71148
PG,2023,65624
PG,2023,109839
PG,2023,67771
PG,2023,80134
PG,2023,102692
PG,2023,59945
PG,2023,64210
PG,2023,61582
PG,2023,63301
PG,2023,83430
PG,2023,44111
PG,2023,77530
PG,2023,103708
PG,2023,85939
PG,2023,52633
PG,2023,75928
PG,2023,69834
PG,2023,66769
PG,2023,63063
PG,2023,70790
PG,2023,100817
PG,2023,109515
PG,2023,77545
PG,2023,43846
PG,2023,85189
PG,2023,78572
PG,2023,55543
PG,2023,71246
PG,2023,91030
PG,2023,69349
PG,2023,83076
PG,2023,90250
PG,2023,103478
PG,2023,50670
PG,2023,60887
PG,2023,72264
PG,2023,102266
PG,2023,59272
PG,2023,23250
PG,2023,52632
PG,2023,104526
PG,2023,65400
PG,2023,110053
PG,2023,53032
PG,2023,87702
PG,2023,100535
PG,2023,107086
PG,2023,84021
PG,2023,100432
PG,2023,76615
PG,2023,59126
PG,2023,71910
PG,2023,70729
PG,2023,104846
PG,2023,83350
PG,2023,77546
PG,2023,100907
PG,2023,58919
PG,2023,104107
PG,2023,70453
PG,2023,89847
PG,2023,78874
PG,2023,105643
PG,2023,88327
PG,2023,72906
PG,2023,59273
PG,2023,69668
PG,2023,62750
PG,2023,90176
PG,2023,47261
PG,2023,55944
PG,2023,85392
PG,2023,64731
PG,2023,60579
PG,2023,100965
PG,2023,90279
PG,2023,70245
PG,2023,78159
PG,2023,73835
PG,2023,104958
PG,2023,76529
PG,2023,65088
PG,2023,70076
PG,2023,50800
PG,2023,78427
PG,2023,93397
PG,2023,89260
PG,2023,71576
PG,2023,58211
PG,2023,66460
PG,2023,86432
PG,2023,103162
PG,2023,30283
PG,2023,89255
PG,2023,82921
PG,2023,71405
PG,2023,59398
PG,2023,77972
PG,2023,81849
PG,2023,109873
PG,2022,109329
PG,2023,62747
PG,2023,79279
PG,2023,65163
PG,2023,87873
PG,2023,68825
PG,2023,52629
PG,2023,105906
PG,2023,103426
PG,2023,72214
PG,2023,80844
PG,2023,74719
PG,2023,106750
PG,2023,107739
PG,2023,75698
PG,2023,103936
PG,2023,58768
PG,2023,57852
PG,2023,40858
PG,2023,58318
PG,2023,87084
PG,2023,67218
PG,2023,74898
PG,2023,71119
PG,2023,88498
PG,2023,80547
PG,2023,82646
PG,2023,75101
PG,2023,76245
PG,2023,92360
PG,2023,87653
PG,2023,71862
PG,2023,46454
PG,2023,70734
PG,2023,83427
PG,2023,70552
PG,2023,49911
PG,2023,50784
PG,2023,102939
PG,2023,53683
PG,2023,81274
PG,2023,53474
PG,2023,81075
PG,2023,55078
PG,2023,82403
PG,2023,32221
PG,2023,76141
PG,2023,74245
PG,2023,77875
PG,2023,60342
PG,2023,63815
PG,2023,41361
PG,2023,21756
PG,2023,88993
PG,2023,67359
PG,2023,66977
PG,2023,107360
PG,2023,63093
PG,2023,88040
PG,2023,53549
PG,2023,64789
PG,2022,68984
PG,2023,107838
PG,2023,71656
PG,2023,93405
PG,2023,101520
PG,2023,76779
PG,2023,90299
PG,2023,105646
PG,2023,60884
PG,2023,91961
PG,2023,80424
PG,2023,59171
PG,2023,106845
PG,2023,83132
PG,2023,72412
PG,2023,106766
PG,2023,88198
PG,2023,65413
PG,2023,85765
PG,2023,54115
PG,2023,63747
PG,2023,106561
PG,2023,103960
PG,2023,103999
PG,2023,54173
PG,2023,67132
PG,2023,59262
PG,2023,76216
PG,2023,107741
PG,2023,79991
PG,2023,109168
PG,2023,105553
PG,2023,104514
PG,2023,82643
PG,2023,88005
PG,2023,44112
PG,2023,58978
PG,2023,44109
PG,2023,61459
PG,2023,57591
PG,2023,109299
PG,2023,101788
PG,2023,89300
PG,2023,42295
PG,2023,63742
PG,2023,103834
PG,2023,59265
PG,2023,48958
PG,2023,3924
PG,2023,57803
PG,2023,91693
PG,2023,53468
PG,2023,78216
PG,2023,109691
PG,2023,85792
PG,2023,100584
PG,2023,53091
PG,2023,61742
PG,2023,105899
PG,2023,70838
PG,2023,53642
PG,2023,81161
PG,2023,71024
PG,2023,80343
PG,2023,63182
PG,2023,42623
PG,2023,89317
PG,2023,64185
PG,2023,57808
PG,2023,65922
PG,2023,80347
PG,2023,87570
PG,2023,58899
PG,2023,53750
PG,2023,86436
PG,2023,60452
PG,2023,65021
PG,2023,58657
PG,2023,49448
PG,2023,62645
PG,2023,32275
PG,2023,100620
PG,2023,104936
PG,2023,60683
PG,2023,70730
PG,2023,74160
PG,2023,86036
PG,2023,65159
PG,2023,82099
PG,2023,108670
PG,2023,76523
PG,2023,32317
PG,2023,65871
PG,2023,78682
PG,2023,67556
PG,2023,105227
PG,2023,61483
PG,2023,72117
PG,2023,55230
PG,2023,103356
PG,2023,58696
PG,2023,85444
PG,2023,77023
PG,2023,74224
PG,2023,88416
PG,2023,100465
PG,2023,86007
PG,2023,106848
PG,2023,57536
PG,2023,80395
PG,2023,74297
PG,2023,102810
PG,2023,61465
PG,2023,105424
PG,2023,51195
PG,2023,80813
PG,2023,78492
PG,2023,63344
PG,2023,73965
PG,2023,77606
PG,2023,101604
PG,2023,74090
PG,2023,61227
PG,2023,73363
PG,2023,89853
PG,2023,52365
PG,2023,89581
PG,2023,62081
PG,2023,85366
PG,2023,58249
PG,2023,53100
PG,2023,103907
PG,2023,60309
PG,2023,88097
PG,2023,33691
PG,2023,83128
PG,2023,79380
PG,2023,43991
PG,2023,59345
PG,2023,58027
PG,2023,86652
PG,2023,80121
PG,2023,77982
PG,2023,63980
PG,2023,88280
PG,2023,30405
PG,2023,83348
PG,2023,71193
PG,2023,40210
PG,2023,83941
PG,2023,53570
PG,2023,30616
PG,2023,53729
PG,2023,91051
PG,2023,91200
PG,2023,68518
PG,2023,90222
PG,2023,107001
PG,2023,61522
PG,2023,57004
PG,2023,79111
PG,2023,84003
PG,2023,67707
PG,2023,62650
PG,2023,75745
PG,2023,79748
PG,2023,84821
PG,2023,104042
PG,2023,84872
PG,2023,57946
PG,2023,85480
PG,2023,109847
PG,2023,87667
PG,2023,68755
PG,2023,92730
PG,2023,53774
PG,2023,88824
PG,2023,105046
PG,2023,52009
PG,2023,85690
PG,2023,71429
PG,2023,59711
PG,2023,75244
PG,2023,74395
PG,2023,86400
PG,2023,59610
PG,2023,53458
PG,2023,67939
PG,2023,40425
PG,2023,80705
PG,2023,30968
